timestamp_ms,ax,ay,az,gx,gy,gz,hg_ax,hg_ay,hg_az,label,label_name,phase
23661.0,-0.1353,-0.1309,9.5371,2.7979,0.1939,-3.3407,-0.1084,-0.1333,9.5973,0,Normal,Normal
23662.0,-0.1778,0.2465,9.6862,-1.3255,1.3544,0.8706,-0.2283,0.3181,9.6793,0,Normal,Normal
23663.0,-0.089,0.0848,10.0656,-1.4674,1.921,2.2151,-0.027,0.0366,10.0082,0,Normal,Normal
23664.0,-0.0963,-0.2174,9.9463,-6.0866,0.0711,-1.6661,-0.1736,-0.2411,9.8781,0,Normal,Normal
23665.0,-0.0064,0.1483,9.6868,1.5222,3.6594,-2.5422,0.0303,0.1793,9.7395,0,Normal,Normal
23666.0,0.1045,-0.2786,9.8392,-2.2628,-0.6581,-3.7771,0.1212,-0.3257,9.7808,0,Normal,Normal
23667.0,0.0643,0.0937,9.7252,-3.4198,1.4909,0.9144,0.0213,0.1316,9.7007,0,Normal,Normal
23668.0,0.3611,0.1828,9.8639,-1.5497,4.0044,-3.0201,0.3431,0.1865,9.8243,0,Normal,Normal
23669.0,0.0289,0.2844,9.8159,-3.0408,-1.0428,-2.7845,0.0902,0.3026,9.7456,0,Normal,Normal
23670.0,-0.094,0.028,9.6445,0.9732,-2.9051,-1.1786,-0.027,0.049,9.7496,0,Normal,Normal
23671.0,-0.3335,0.0014,9.5329,-2.9261,-2.2179,7.6243,-0.3753,0.0836,9.4934,0,Normal,Normal
23672.0,-0.2389,0.0127,9.7392,-4.7995,-0.9466,0.4175,-0.2448,-0.0559,9.7467,0,Normal,Normal
23673.0,0.0083,-0.0089,10.1925,9.8128,1.9415,-1.8222,0.0124,-0.0831,10.1719,0,Normal,Normal
23674.0,0.4109,-0.0058,9.9116,-4.4512,3.099,0.2541,0.3973,0.0773,9.9031,0,Normal,Normal
23675.0,0.4274,-0.4558,9.6039,3.8446,-4.1921,4.1015,0.4423,-0.4119,9.6108,0,Normal,Normal
23676.0,0.0997,-0.0464,9.4698,-2.1231,2.0719,-0.5261,0.1137,-0.0786,9.6044,0,Normal,Normal
23677.0,0.0223,-0.0064,10.1369,-1.1538,-0.9184,1.4479,0.1094,-0.0172,10.1372,0,Normal,Normal
23678.0,0.1597,0.1376,10.0257,-4.6829,0.3612,-1.1532,0.1078,0.1504,10.0163,0,Normal,Normal
23679.0,0.3295,-0.0103,8.9442,1.203,3.1184,-0.7537,0.408,-0.0278,8.9503,0,Normal,Normal
23680.0,0.4177,0.1902,9.5661,3.3497,5.6654,2.9893,0.3914,0.2249,9.5331,0,Normal,Normal
23681.0,-0.061,0.1619,9.7334,-1.0443,-2.0646,-1.9134,-0.0265,0.1141,9.7791,0,Normal,Normal
23682.0,0.6597,-0.0867,9.8885,4.6547,-6.531,-3.3465,0.6377,-0.0348,9.9127,0,Normal,Normal
23683.0,-0.3599,-0.4364,9.7235,-5.5699,-1.1794,-6.3587,-0.3594,-0.5165,9.7317,0,Normal,Normal
23684.0,-0.472,-0.2302,9.4934,-1.0923,-6.1442,-1.9431,-0.5353,-0.2491,9.4791,0,Normal,Normal
23685.0,-0.0992,0.1668,9.6469,-0.6217,-0.6806,2.4238,-0.1548,0.1679,9.6692,0,Normal,Normal
23686.0,-0.3318,-0.3287,9.9025,4.6736,-0.5327,-3.7818,-0.264,-0.3326,9.9279,0,Normal,Normal
23687.0,-0.1104,-0.1307,9.5237,-0.5222,-1.1687,-1.7085,-0.1375,-0.2268,9.5385,0,Normal,Normal
23688.0,0.0866,-0.4786,9.8215,-1.0051,-3.5335,-5.3829,0.1239,-0.4873,9.8466,0,Normal,Normal
23689.0,-0.2162,0.3698,10.0041,1.7992,2.4166,-4.2729,-0.2466,0.334,9.957,0,Normal,Normal
23690.0,0.0654,-0.1538,10.3281,-2.454,-1.4007,-3.7172,-0.0394,-0.1818,10.3111,0,Normal,Normal
23691.0,0.3706,-0.1246,9.6999,-1.1905,-3.1472,2.6347,0.4665,-0.1882,9.6487,0,Normal,Normal
23692.0,-0.3287,0.2024,10.0474,-6.4063,1.5542,1.4859,-0.3382,0.1479,10.0412,0,Normal,Normal
23693.0,0.4026,0.4007,9.6794,-0.6877,-3.7072,1.3628,0.417,0.3504,9.6786,0,Normal,Normal
23694.0,0.1655,-0.3714,9.4333,3.0885,-4.4627,-3.6273,0.1592,-0.3968,9.5301,0,Normal,Normal
23695.0,-0.0052,-0.1366,9.6475,-3.2337,-0.2935,0.3348,0.088,-0.1949,9.6429,0,Normal,Normal
23696.0,-0.389,0.3281,9.511,-2.7284,2.4234,-4.0017,-0.378,0.3332,9.5795,0,Normal,Normal
23697.0,0.4472,0.0571,9.8166,4.5361,-5.2492,-2.5891,0.4741,0.0541,9.919,0,Normal,Normal
23698.0,0.0245,-0.1125,9.9111,-3.9634,-4.8891,-4.0547,0.039,-0.0457,9.9324,0,Normal,Normal
23699.0,0.4529,-0.0041,9.6378,-0.2281,-1.2337,1.3219,0.4554,0.008,9.6018,0,Normal,Normal
23700.0,0.2228,-0.7036,9.8302,-1.9698,-1.719,3.0449,0.2541,-0.6894,9.9094,0,Normal,Normal
23701.0,-0.21,0.2422,10.0975,-2.5103,-3.2193,-1.3444,-0.1694,0.3009,10.1305,0,Normal,Normal
23702.0,-0.1164,-0.3366,9.8221,-3.1303,0.1609,-1.0418,-0.0273,-0.3973,9.8194,0,Normal,Normal
23703.0,0.3406,-0.0813,9.8506,6.7907,1.4426,-0.8383,0.3671,-0.0283,9.81,0,Normal,Normal
23704.0,0.1344,0.56,9.8704,-0.688,-1.8874,-2.012,0.1545,0.5394,9.8702,0,Normal,Normal
23705.0,0.3659,-0.2272,9.8827,3.0345,-3.094,0.7898,0.3625,-0.2775,9.8878,0,Normal,Normal
23706.0,-0.2898,0.1203,9.8923,1.0441,3.3089,3.6777,-0.3276,0.1285,9.8531,0,Normal,Normal
23707.0,0.1159,0.6647,9.4594,1.7729,-2.6837,0.2182,0.1629,0.6762,9.4462,0,Normal,Normal
23708.0,0.0936,-0.1779,9.8287,-4.1093,2.8732,2.5825,0.1394,-0.1486,9.8145,0,Normal,Normal
23709.0,0.1303,-0.1785,9.7185,8.1888,-2.0479,-1.2334,0.0612,-0.2271,9.7232,0,Normal,Normal
23710.0,0.1902,0.2667,9.8457,-0.9326,-2.0427,2.629,0.1594,0.1756,9.7999,0,Normal,Normal
23711.0,0.2994,-0.337,9.6653,-3.2367,-6.2504,-3.9863,0.2251,-0.3287,9.676,0,Normal,Normal
23712.0,0.1557,-0.1679,9.8717,0.446,-4.6719,-0.6788,0.0798,-0.0898,9.9479,0,Normal,Normal
23713.0,-0.0609,0.0003,9.8261,-1.7385,1.6652,-1.3406,-0.0562,-0.0533,9.8485,0,Normal,Normal
23714.0,-0.1516,-0.0744,9.8988,3.6666,4.1373,3.3224,-0.1412,-0.0283,9.7987,0,Normal,Normal
23715.0,0.2633,-0.4006,9.6938,-1.8206,1.4506,-3.4258,0.285,-0.3894,9.7297,0,Normal,Normal
23716.0,0.0195,-0.2032,9.8937,-2.3603,-1.7701,2.1911,-0.0005,-0.1576,9.772,0,Normal,Normal
23717.0,0.0554,0.4914,9.6129,1.6611,-2.6037,-3.0436,0.0465,0.5451,9.6184,0,Normal,Normal
23718.0,-0.118,-0.2099,9.8278,-1.6165,-5.5994,0.2136,-0.2012,-0.1649,9.8251,0,Normal,Normal
23719.0,0.4058,-0.423,10.0582,-1.8415,1.6344,-1.4399,0.5802,-0.4505,10.0999,0,Normal,Normal
23720.0,-0.369,-0.3801,9.4533,-2.053,3.2153,-3.7594,-0.3974,-0.4032,9.3964,0,Normal,Normal
23721.0,-0.478,-0.3566,9.5015,1.1147,2.7573,0.6067,-0.5172,-0.3593,9.5785,0,Normal,Normal
23722.0,0.2561,0.14,9.6716,-5.2052,1.019,3.2174,0.3676,0.206,9.6132,0,Normal,Normal
23723.0,-0.2568,0.1648,9.6484,0.8554,1.6972,-4.3995,-0.2097,0.0404,9.669,0,Normal,Normal
23724.0,0.0169,0.1736,9.5835,-0.3703,-1.0127,-2.0026,0.0838,0.1863,9.606,0,Normal,Normal
23725.0,-0.7079,-0.133,9.7486,0.4987,1.3891,-1.4854,-0.7365,-0.1043,9.7994,0,Normal,Normal
23726.0,-0.1136,0.1585,9.9759,-0.2431,-2.5635,-1.3469,-0.0857,0.1699,9.932,0,Normal,Normal
23727.0,-0.3017,0.3184,9.749,0.4262,-3.4096,-2.2451,-0.2822,0.2565,9.6878,0,Normal,Normal
23728.0,0.1699,-0.1679,9.6641,2.8099,4.7349,-5.0128,0.1238,-0.1891,9.6664,0,Normal,Normal
23729.0,0.0975,-0.0947,9.8668,3.9243,2.9339,0.3396,0.1487,-0.1049,9.9008,0,Normal,Normal
23730.0,0.0199,-0.0319,9.5054,-0.3055,-0.2019,-5.6295,-0.0825,-0.0543,9.5488,0,Normal,Normal
23731.0,0.381,-0.113,9.4877,0.1611,3.2486,-1.4298,0.2993,-0.0829,9.4738,0,Normal,Normal
23732.0,-0.088,-0.1781,9.647,3.61,-0.6523,-1.7246,-0.2116,-0.2046,9.7079,0,Normal,Normal
23733.0,0.1738,-0.3271,9.8944,-2.0891,-1.2144,1.2888,0.1214,-0.3244,9.8416,0,Normal,Normal
23734.0,-0.5393,0.0695,9.7333,-0.016,1.4192,1.0416,-0.5783,0.0615,9.7759,0,Normal,Normal
23735.0,0.0459,0.2982,9.6949,3.2598,-5.2288,3.3262,-0.0116,0.2765,9.6704,0,Normal,Normal
23736.0,-0.0807,0.0715,9.6533,0.3369,3.5749,-3.3937,-0.0213,0.0778,9.6547,0,Normal,Normal
23737.0,0.3009,-0.4008,9.7936,1.5832,4.3967,-1.2368,0.3419,-0.4199,9.7183,0,Normal,Normal
23738.0,0.0674,0.3036,9.5901,1.4457,0.6573,-1.8295,0.0376,0.2621,9.5774,0,Normal,Normal
23739.0,0.3374,-0.2369,9.9125,1.5125,0.1392,0.7871,0.366,-0.212,9.8596,0,Normal,Normal
23740.0,-0.0834,-0.5571,9.7394,-0.716,1.8302,-1.8993,-0.0686,-0.6112,9.7455,0,Normal,Normal
23741.0,0.486,0.4592,9.8794,-3.3104,-2.8804,-2.4216,0.548,0.4009,9.9294,0,Normal,Normal
23742.0,-0.1536,0.4304,9.9549,1.8221,-5.9223,-2.7793,-0.1986,0.3857,9.982,0,Normal,Normal
23743.0,0.057,0.4071,10.0322,-2.319,-3.8141,-4.3957,0.0209,0.4274,9.9668,0,Normal,Normal
23744.0,0.1778,0.3165,9.7816,2.1223,-7.8984,-6.6373,0.1529,0.225,9.8105,0,Normal,Normal
23745.0,-0.4916,0.1332,10.2437,-2.2951,-0.9664,6.5805,-0.4552,0.0881,10.2914,0,Normal,Normal
23746.0,-0.1513,0.1611,9.8151,-2.6944,-0.322,-1.1349,-0.1578,0.2118,9.7256,0,Normal,Normal
23747.0,0.5501,-0.7422,9.817,3.2831,-1.9103,-0.9221,0.5472,-0.66,9.9272,0,Normal,Normal
23748.0,0.0966,-0.169,9.4687,-7.179,-0.1501,1.9559,0.0785,-0.2366,9.4608,0,Normal,Normal
23749.0,-0.0851,0.2211,10.0508,-4.2446,1.8801,4.1276,-0.0888,0.1384,10.1613,0,Normal,Normal
23750.0,-0.2808,0.5661,9.8816,-6.4571,1.6581,0.0568,-0.2919,0.4957,9.9308,0,Normal,Normal
23751.0,-0.2242,-0.4824,9.576,-0.472,0.9037,1.1246,-0.1674,-0.5285,9.592,0,Normal,Normal
23752.0,0.346,-0.082,9.7405,3.0082,-3.0523,-0.7714,0.3155,0.017,9.7863,0,Normal,Normal
23753.0,-0.1237,-0.6732,9.9476,-3.6384,-0.9787,4.1309,-0.1242,-0.7075,9.9952,0,Normal,Normal
23754.0,-0.3875,-0.3839,9.8506,-7.4967,-1.5444,-1.885,-0.4101,-0.3721,9.76,0,Normal,Normal
23755.0,-0.4389,0.2019,9.5275,4.0328,-5.7404,-3.3938,-0.479,0.2358,9.5597,0,Normal,Normal
23756.0,-0.1095,0.0823,9.9645,-6.3926,-1.5952,-7.2655,-0.0531,0.1332,9.931,0,Normal,Normal
23757.0,0.0401,-0.3797,9.7504,-4.5995,-5.4631,-7.2595,0.0147,-0.3606,9.7251,0,Normal,Normal
23758.0,0.2271,-0.1537,9.7108,4.5898,-2.2597,-4.7322,0.2546,-0.1087,9.741,0,Normal,Normal
23759.0,-0.2092,0.0077,9.8208,-4.9832,6.1952,-3.281,-0.2236,0.0175,9.8382,0,Normal,Normal
23760.0,0.4242,0.2697,10.0188,-5.035,-1.0193,-2.0318,0.4241,0.2851,9.9859,0,Normal,Normal
23761.0,0.3183,-0.513,9.6262,-4.4954,3.5968,0.4387,0.333,-0.5472,9.5686,0,Normal,Normal
23762.0,-0.6102,0.1408,9.8722,1.0337,-0.8218,-4.0548,-0.7049,0.1451,9.8697,0,Normal,Normal
23763.0,0.0583,0.2682,9.9934,0.9727,1.0613,-0.2905,-0.0306,0.2355,9.9137,0,Normal,Normal
23764.0,0.0818,0.0103,9.6068,-3.0832,2.8789,0.4226,0.1249,0.0778,9.5649,0,Normal,Normal
23765.0,0.1226,-0.5788,9.9476,3.4382,-0.2619,-0.808,0.1795,-0.5716,9.9507,0,Normal,Normal
23766.0,-0.3886,0.2748,9.9666,6.0906,0.4199,-0.5304,-0.4226,0.1942,9.8847,0,Normal,Normal
23767.0,0.1324,-0.1136,9.9239,-6.2946,-3.1717,-2.5599,0.1643,-0.0648,9.8483,0,Normal,Normal
23768.0,0.1507,-0.3551,9.9665,5.1271,-3.7838,-1.8817,0.0531,-0.4172,9.9483,0,Normal,Normal
23769.0,-0.1026,-0.3253,9.6582,-2.8267,-4.1052,-2.9483,-0.0482,-0.262,9.6387,0,Normal,Normal
23770.0,-0.1228,-0.2394,9.6775,2.739,2.1989,6.8616,-0.2014,-0.2242,9.7193,0,Normal,Normal
23771.0,-0.3719,0.0801,10.0583,0.0935,5.8459,-2.8935,-0.3479,0.0313,10.0722,0,Normal,Normal
23772.0,-0.1692,0.0817,9.9789,3.3996,-4.0996,1.15,-0.1691,0.1215,9.9583,0,Normal,Normal
23773.0,0.0377,-0.3054,9.7088,-2.0053,2.2959,-3.6964,0.0834,-0.3884,9.7722,0,Normal,Normal
23774.0,0.0826,-0.1048,9.4872,2.7246,2.7439,-1.2495,0.0068,-0.0833,9.5601,0,Normal,Normal
23775.0,-0.1954,0.3011,10.1046,1.6081,0.5933,2.0114,-0.1761,0.3044,10.0426,0,Normal,Normal
23776.0,0.146,0.3283,9.6245,2.7135,2.1466,-1.545,0.2216,0.3201,9.5176,0,Normal,Normal
23777.0,0.2123,0.3784,9.5916,1.2825,0.2849,0.6617,0.2334,0.4064,9.5772,0,Normal,Normal
23778.0,-0.0126,-0.2706,9.9262,-6.9254,0.9648,0.7567,-0.1115,-0.3293,9.9887,0,Normal,Normal
23779.0,0.7724,-0.1512,9.7737,-2.102,-1.534,3.1412,0.8001,-0.197,9.749,0,Normal,Normal
23780.0,0.2136,0.171,10.0821,1.4298,-2.338,4.7647,0.2464,0.1278,10.0049,0,Normal,Normal
23781.0,-0.474,0.1803,10.3187,-4.3782,5.7897,-1.2113,-0.4539,0.2289,10.3581,0,Normal,Normal
23782.0,0.06,-0.3861,9.8882,0.1626,-0.3469,0.1985,0.0691,-0.4302,9.8596,0,Normal,Normal
23783.0,0.2612,-0.3253,9.841,-0.9595,1.2475,-2.4607,0.3713,-0.3895,9.8162,0,Normal,Normal
23784.0,-0.2321,0.4776,9.5021,-4.58,-2.2481,-4.1154,-0.1235,0.4189,9.4568,0,Normal,Normal
23785.0,-0.007,0.0034,9.5381,-2.5554,2.5103,0.6462,0.0479,0.0447,9.6163,0,Normal,Normal
23786.0,-0.0903,-0.4191,9.7684,2.2684,-4.6017,0.3988,-0.0946,-0.3821,9.8192,0,Normal,Normal
23787.0,-0.3955,-0.2501,9.8003,-4.2911,0.5121,3.5679,-0.4006,-0.2361,9.7092,0,Normal,Normal
23788.0,0.51,0.1919,9.9358,1.9287,-5.5107,-2.1698,0.5296,0.2016,10.0145,0,Normal,Normal
23789.0,-0.0121,0.2938,9.8731,2.6978,2.8294,-2.0252,0.0185,0.2229,9.8675,0,Normal,Normal
23790.0,0.2326,-0.0307,10.0353,-0.9554,2.2764,-0.8041,0.245,0.0065,10.0992,0,Normal,Normal
23791.0,-0.4326,-0.0086,9.9354,-2.1991,4.835,-1.585,-0.465,0.0194,9.9448,0,Normal,Normal
23792.0,0.0205,-0.1628,9.7772,-3.1422,3.5574,0.9543,0.0738,-0.1608,9.7799,0,Normal,Normal
23793.0,-0.14,0.322,9.9054,2.9564,-6.1793,0.5226,-0.0189,0.3679,9.8781,0,Normal,Normal
23794.0,-0.2042,0.0316,9.8483,-2.4645,-2.1554,3.7577,-0.0923,-0.0523,9.8442,0,Normal,Normal
23795.0,-0.2546,-0.1844,9.7972,-0.5162,-2.5214,0.4942,-0.2736,-0.2786,9.7799,0,Normal,Normal
23796.0,0.0194,0.3671,9.4987,2.3819,-1.6992,0.4823,-0.0574,0.3645,9.4945,0,Normal,Normal
23797.0,0.1242,-0.1516,9.5858,2.6269,-4.1289,-4.572,0.1869,-0.1611,9.5637,0,Normal,Normal
23798.0,-0.3114,0.21,9.7433,5.5348,-4.6363,1.6386,-0.2867,0.1757,9.7229,0,Normal,Normal
23799.0,0.5152,0.2008,9.7558,0.2174,3.1199,0.0823,0.4765,0.2395,9.7448,0,Normal,Normal
23800.0,-0.085,-0.0054,9.6654,-2.3439,-2.2466,-0.9123,-0.1979,0.0736,9.6148,0,Normal,Normal
23801.0,-0.0802,-0.1795,9.8202,-2.9744,-1.9834,-3.0066,-0.1584,-0.1669,9.7691,0,Normal,Normal
23802.0,0.036,-0.1468,9.8018,-3.193,-1.6834,2.7175,-0.0136,-0.0925,9.8535,0,Normal,Normal
23803.0,-0.1695,-0.5363,9.478,-3.6701,-5.1347,-0.2532,-0.1524,-0.4827,9.5793,0,Normal,Normal
23804.0,-0.0935,0.281,9.8411,-3.0486,1.6647,-1.6775,-0.117,0.3551,9.882,0,Normal,Normal
23805.0,0.3571,-0.0291,9.6058,2.0035,1.8262,1.2395,0.4407,-0.0017,9.6372,0,Normal,Normal
23806.0,-0.2433,-0.0554,9.9171,-0.0708,8.1689,-3.2956,-0.3342,-0.0854,9.9923,0,Normal,Normal
23807.0,-0.3114,-0.1277,9.9058,-0.2766,0.3936,-2.5541,-0.4133,-0.1075,9.9613,0,Normal,Normal
23808.0,-0.2668,0.0107,9.7876,-0.1925,3.1469,1.7613,-0.2292,0.0892,9.6592,0,Normal,Normal
23809.0,-0.1095,0.1981,10.0241,-0.4242,-5.9645,-5.499,-0.0679,0.23,9.9746,0,Normal,Normal
23810.0,-0.068,0.2213,9.9581,-1.5762,-3.8942,-2.316,-0.0554,0.2841,9.8664,0,Normal,Normal
23811.0,0.265,-0.1338,9.5958,0.9095,2.7581,-1.3408,0.2442,-0.0883,9.5978,0,Normal,Normal
23812.0,-0.5998,0.673,9.7817,0.597,-4.1531,0.7534,-0.6275,0.6933,9.7789,0,Normal,Normal
23813.0,0.0747,-0.0578,9.8247,0.1925,-2.1346,-0.7997,0.0583,-0.0735,9.8758,0,Normal,Normal
23814.0,0.4465,-0.1415,9.7193,1.5867,2.3257,-5.0055,0.4732,-0.1647,9.7535,0,Normal,Normal
23815.0,-0.1853,-0.4542,10.1338,4.0143,0.8555,-3.2284,-0.2223,-0.4805,10.1213,0,Normal,Normal
23816.0,-0.1742,-0.1347,10.1819,3.6927,3.846,-2.1697,-0.2453,-0.1061,10.2479,0,Normal,Normal
23817.0,-0.0558,-0.5205,9.7996,-1.4037,0.6325,2.7892,0.0024,-0.463,9.8473,0,Normal,Normal
23818.0,0.1073,0.1547,10.1522,-3.3357,0.8675,0.069,0.0795,0.2105,10.0824,0,Normal,Normal
23819.0,-0.1256,0.0047,9.7655,1.9685,-0.3612,-0.7902,-0.0288,-0.0295,9.7317,0,Normal,Normal
23820.0,-0.2682,0.116,9.6909,0.5343,-1.878,0.8473,-0.2613,0.0907,9.754,0,Normal,Normal
23821.0,-0.2885,-0.0525,9.9407,2.0371,0.4164,0.1694,-0.2653,-0.016,9.9898,0,Normal,Normal
23822.0,-0.3598,0.5397,10.0165,3.3848,3.5781,-0.042,-0.3152,0.5547,9.9462,0,Normal,Normal
23823.0,-0.2391,0.154,9.7598,-2.6304,2.2838,2.6544,-0.2838,0.1707,9.7278,0,Normal,Normal
23824.0,0.4737,0.3637,9.883,-7.4655,-2.5705,-0.3012,0.3828,0.326,9.896,0,Normal,Normal
23825.0,0.4786,0.404,9.6126,3.5134,-5.0774,4.6342,0.523,0.4218,9.716,0,Normal,Normal
23826.0,-0.0982,-0.18,9.8717,0.9407,-1.0538,0.9738,0.0253,-0.1322,9.887,0,Normal,Normal
23827.0,-0.5289,-0.3591,9.7089,6.3088,-0.7262,-2.747,-0.4846,-0.2827,9.7302,0,Normal,Normal
23828.0,-0.2437,-0.1552,9.8575,-1.9006,-0.5291,1.3445,-0.3052,-0.2058,9.8255,0,Normal,Normal
23829.0,0.0874,0.1845,9.8559,-0.6517,1.321,-1.0604,0.1168,0.1417,9.8882,0,Normal,Normal
23830.0,-0.4079,0.0006,9.7626,0.2699,6.8865,7.0676,-0.4544,-0.0683,9.6335,0,Normal,Normal
23831.0,0.1212,0.0413,10.1655,0.0566,0.34,1.1112,0.1403,0.0384,10.211,0,Normal,Normal
23832.0,0.3138,-0.02,9.8154,-0.9888,4.1041,-2.4242,0.3263,-0.0566,9.812,0,Normal,Normal
23833.0,-0.009,-0.0992,9.9054,5.1169,5.5101,3.2522,0.0162,-0.0317,9.9776,0,Normal,Normal
23834.0,-0.4121,-0.0002,9.7522,2.9293,-2.8311,-1.1112,-0.4349,0.0129,9.7155,0,Normal,Normal
23835.0,-0.011,-0.279,10.0223,0.3341,-3.7178,0.0191,-0.0085,-0.2163,10.0424,0,Normal,Normal
23836.0,0.2723,-0.2608,9.7035,-2.7511,-1.0785,2.5317,0.2457,-0.2189,9.7252,0,Normal,Normal
23837.0,0.1044,-0.6258,9.9635,0.3447,-2.0433,-0.5806,0.1404,-0.6535,10.0406,0,Normal,Normal
23838.0,0.0652,0.2911,9.8248,-0.7384,0.9017,5.5161,0.1486,0.2191,9.8314,0,Normal,Normal
23839.0,-0.1634,-0.4858,9.4895,5.2555,4.5329,3.5146,-0.1489,-0.417,9.5165,0,Normal,Normal
23840.0,-0.1886,0.349,9.872,2.1494,-0.9809,-5.0906,-0.3006,0.4055,9.8267,0,Normal,Normal
23841.0,-0.4106,0.1794,9.7457,0.2427,-0.8433,1.3336,-0.4147,0.1367,9.7782,0,Normal,Normal
23842.0,-0.4967,0.0662,9.7795,2.3852,3.7218,0.1962,-0.5186,0.0317,9.748,0,Normal,Normal
23843.0,0.4039,-0.1304,9.8766,-2.1454,0.6042,2.1283,0.2897,-0.1789,9.8159,0,Normal,Normal
23844.0,-0.2593,0.2033,9.9394,-1.3096,-0.6317,0.3698,-0.2421,0.1496,9.9388,0,Normal,Normal
23845.0,0.0742,0.055,9.5944,4.4359,-0.5406,0.7258,0.0214,-0.0359,9.6324,0,Normal,Normal
23846.0,0.1535,0.2559,9.3851,0.8637,3.0795,-4.5376,0.132,0.2745,9.3975,0,Normal,Normal
23847.0,-0.1792,0.1508,9.6276,0.8726,0.6325,-0.2733,-0.1845,0.1754,9.6086,0,Normal,Normal
23848.0,0.3076,0.1718,9.8514,-1.4082,-1.1046,2.9906,0.2692,0.1388,9.8151,0,Normal,Normal
23849.0,0.2062,0.3409,10.027,2.8628,-5.2996,2.7898,0.204,0.3517,10.0209,0,Normal,Normal
23850.0,-0.317,0.6832,9.84,-1.6462,-1.9378,4.284,-0.3188,0.6811,9.8553,0,Normal,Normal
23851.0,0.2213,-0.247,9.9384,-0.8902,-2.4519,0.5046,0.1788,-0.2818,9.9817,0,Normal,Normal
23852.0,-0.113,-0.0323,9.7836,-6.9422,1.6508,-2.0998,-0.2012,-0.0729,9.8481,0,Normal,Normal
23853.0,-0.1896,0.1178,9.7626,-0.1247,-2.7596,0.5626,-0.2032,0.1079,9.7791,0,Normal,Normal
23854.0,0.5386,-0.3105,9.7821,0.7595,-0.3162,-2.5439,0.4614,-0.2917,9.8369,0,Normal,Normal
23855.0,-0.4518,0.2549,10.1419,-2.2413,-2.6408,-2.9155,-0.363,0.2963,10.1406,0,Normal,Normal
23856.0,-0.5415,-0.1577,9.8705,6.099,2.5415,2.4211,-0.5063,-0.1812,9.8189,0,Normal,Normal
23857.0,-0.2045,-0.1008,9.828,2.3877,1.4698,-6.4386,-0.1177,-0.0697,9.7589,0,Normal,Normal
23858.0,0.1694,-0.597,9.982,0.6866,-6.7445,-0.287,0.1749,-0.5446,9.9197,0,Normal,Normal
23859.0,0.5325,-0.0629,9.677,-0.7052,1.5571,-4.049,0.5837,-0.0502,9.7011,0,Normal,Normal
23860.0,-0.1592,-0.5173,9.8648,1.5727,-0.4903,1.5525,-0.1771,-0.5543,9.9018,0,Normal,Normal
23861.0,0.2289,-0.0945,9.7507,-1.8308,2.0248,-1.1268,0.1565,-0.1066,9.7171,0,Normal,Normal
23862.0,0.0746,-0.0414,10.0664,-2.1525,3.2555,-0.6596,0.0779,-0.0516,10.0788,0,Normal,Normal
23863.0,-0.1646,0.4422,10.0484,0.2324,0.88,0.9765,-0.2066,0.4306,10.0209,0,Normal,Normal
23864.0,0.36,0.5316,9.8192,-0.5191,-0.5562,2.2876,0.3829,0.5921,9.8523,0,Normal,Normal
23865.0,0.1577,0.0335,9.6071,-3.4428,-4.5786,0.7095,0.1359,0.0338,9.6225,0,Normal,Normal
23866.0,0.0509,-0.5046,9.7346,-2.1493,2.4162,-0.3041,0.098,-0.5677,9.8469,0,Normal,Normal
23867.0,0.4842,0.5995,9.9316,-4.0547,-3.8984,-1.7179,0.5235,0.5506,9.9746,0,Normal,Normal
23868.0,0.5678,-0.2938,9.9189,0.7278,2.5447,3.3876,0.5439,-0.2465,9.9058,0,Normal,Normal
23869.0,0.5634,0.2532,9.8741,1.2076,-0.9371,-0.8079,0.5653,0.2909,9.9244,0,Normal,Normal
23870.0,-0.3483,-0.0043,10.0301,-0.7624,0.1752,0.8104,-0.3354,-0.0441,9.9912,0,Normal,Normal
23871.0,0.0199,0.1664,10.1624,0.0875,0.7843,0.7536,0.0998,0.1969,10.1243,0,Normal,Normal
23872.0,-0.0084,-0.6442,10.0138,4.2032,2.0369,2.5062,-0.0003,-0.6659,9.9145,0,Normal,Normal
23873.0,0.0172,-0.2294,9.6271,-1.5064,0.2223,2.6401,-0.0252,-0.2302,9.5924,0,Normal,Normal
23874.0,0.024,0.0293,9.9418,-5.6853,2.0454,-0.4149,0.0092,0.0206,9.8874,0,Normal,Normal
23875.0,-0.0609,0.2441,9.718,-3.9332,-2.7752,0.5379,0.0699,0.2459,9.7289,0,Normal,Normal
23876.0,-0.109,-0.1273,10.2156,2.7289,-0.1547,0.5628,-0.1105,-0.0688,10.2208,0,Normal,Normal
23877.0,-0.3117,0.0635,9.6602,-0.8128,-1.7312,-1.3072,-0.3199,0.097,9.7127,0,Normal,Normal
23878.0,-0.5842,-0.1618,9.9048,-3.4111,-1.1346,0.4161,-0.5385,-0.1833,9.9612,0,Normal,Normal
23879.0,-0.3816,-0.3152,10.1079,0.4951,1.9831,0.6533,-0.2931,-0.3867,10.1079,0,Normal,Normal
23880.0,-0.273,-0.1001,9.818,0.0174,-2.7735,4.7098,-0.3325,-0.066,9.8382,0,Normal,Normal
23881.0,0.2928,-0.3965,9.967,-10.1424,-3.3183,-0.1071,0.3376,-0.3601,9.9894,0,Normal,Normal
